this is just a sample data (lines 1 and 2 are skipped from SpringBatchConfig telcoItemReader method configuration)
id,mobile_prefix,telco,plan_type
3843,-10662725758,3843,PREPAID
3844,-10665503479,3844,PREPAID
3845,-10668281200,3845,PLN_REINN58
3846,-10671058921,3846,PREPAID
3847,-10673836642,3847,PREPAID
3848,-10676614363,3848,PREPAID
3849,-10679392084,3849,PREPAID
3850,-10682169804,3850,PREPAID
3851,-10684947525,3851,PLN_REINN57
3852,-10687725246,3852,PREPAID
3853,-10690502967,3853,PREPAID
3854,-10693280688,3854,PREPAID
3855,-10696058409,3855,PREPAID
3856,-10698836130,3856,PLN_REINN58
3857,-10701613851,3857,PREPAID
3858,-10704391572,3858,PREPAID
3859,-10707169293,3859,PREPAID
3860,-10709947013,3860,PREPAID
3861,-10712724734,3861,PLN_REINN59
3862,-10715502455,3862,PREPAID
3863,-10718280176,3863,PREPAID
3864,-10721057897,3864,PREPAID
3865,-10723835618,3865,PREPAID
3866,-10726613339,3866,PREPAID
3867,-10729391060,3867,PLN_REINN58
3868,-10732168781,3868,PREPAID
3869,-10734946502,3869,PREPAID
3870,-10737724222,3870,PREPAID
3871,-10740501943,3871,PREPAID
3872,-10743279664,3872,PLN_REINN59
3873,-10746057385,3873,PREPAID
3874,-10748835106,3874,PREPAID
3875,-10751612827,3875,PREPAID
3876,-10754390548,3876,PREPAID
3877,-10757168269,3877,PLN_REINN60
3878,-10759945990,3878,PREPAID
3879,-10762723711,3879,PREPAID
3880,-10765501431,3880,PREPAID
3881,-10768279152,3881,PREPAID
3882,-10771056873,3882,PREPAID
3883,-10773834594,3883,PLN_REINN59
3884,-10776612315,3884,PREPAID
3885,-10779390036,3885,PREPAID
3886,-10782167757,3886,PREPAID
3887,-10784945478,3887,PREPAID
3888,-10787723199,3888,PLN_REINN60
3889,-10790500920,3889,PREPAID
3890,-10793278640,3890,PREPAID
3891,-10796056361,3891,PREPAID
3892,-10798834082,3892,PREPAID
3893,-10801611803,3893,PLN_REINN61
3894,-10804389524,3894,PREPAID
3895,-10807167245,3895,PREPAID
3896,-10809944966,3896,PREPAID
3897,-10812722687,3897,PREPAID
3898,-10815500408,3898,PREPAID
3899,-10818278129,3899,PLN_REINN60
3900,-10821055849,3900,PREPAID
3901,-10823833570,3901,PREPAID
3902,-10826611291,3902,PREPAID
3903,-10829389012,3903,PREPAID
3904,-10832166733,3904,PLN_REINN61
3905,-10834944454,3905,PREPAID
3906,-10837722175,3906,PREPAID
3907,-10840499896,3907,PREPAID
3908,-10843277617,3908,PREPAID
3909,-10846055338,3909,PLN_REINN62
3910,-10848833058,3910,PREPAID
3911,-10851610779,3911,PREPAID
3912,-10854388500,3912,PREPAID
3913,-10857166221,3913,PREPAID
3914,-10859943942,3914,PREPAID
3915,-10862721663,3915,PLN_REINN61
3916,-10865499384,3916,PREPAID
3917,-10868277105,3917,PREPAID
3918,-10871054826,3918,PREPAID
3919,-10873832547,3919,PREPAID
3920,-10876610267,3920,PLN_REINN62
3921,-10879387988,3921,PREPAID
3922,-10882165709,3922,PREPAID
3923,-10884943430,3923,PREPAID
3924,-10887721151,3924,PREPAID
3925,-10890498872,3925,PLN_REINN63
3926,-10893276593,3926,PREPAID
3927,-10896054314,3927,PREPAID
3928,-10898832035,3928,PREPAID
3929,-10901609756,3929,PREPAID
3930,-10904387476,3930,PREPAID
3931,-10907165197,3931,PLN_REINN62
3932,-10909942918,3932,PREPAID
3933,-10912720639,3933,PREPAID
3934,-10915498360,3934,PREPAID
3935,-10918276081,3935,PREPAID
3936,-10921053802,3936,PLN_REINN63
3937,-10923831523,3937,PREPAID
3938,-10926609244,3938,PREPAID
3939,-10929386965,3939,PREPAID
3940,-10932164685,3940,PREPAID
3941,-10934942406,3941,PLN_REINN64
3942,-10937720127,3942,PREPAID
3943,-10940497848,3943,PREPAID
3944,-10943275569,3944,PREPAID
3945,-10946053290,3945,PREPAID
3946,-10948831011,3946,PREPAID
3947,-10951608732,3947,PLN_REINN63
3948,-10954386453,3948,PREPAID
3949,-10957164174,3949,PREPAID
3950,-10959941894,3950,PREPAID
3951,-10962719615,3951,PREPAID
3952,-10965497336,3952,PLN_REINN64
3953,-10968275057,3953,PREPAID
3954,-10971052778,3954,PREPAID
3955,-10973830499,3955,PREPAID
3956,-10976608220,3956,PREPAID
3957,-10979385941,3957,PLN_REINN65
3958,-10982163662,3958,PREPAID
3959,-10984941383,3959,PREPAID
3960,-10987719103,3960,PREPAID
3961,-10990496824,3961,PREPAID
3962,-10993274545,3962,PREPAID
3963,-10996052266,3963,PLN_REINN64
3964,-10998829987,3964,PREPAID
3965,-11001607708,3965,PREPAID
3966,-11004385429,3966,PREPAID
3967,-11007163150,3967,PREPAID
3968,-11009940871,3968,PLN_REINN65
3969,-11012718592,3969,PREPAID
3970,-11015496312,3970,PREPAID
3971,-11018274033,3971,PREPAID
3972,-11021051754,3972,PREPAID
3973,-11023829475,3973,PLN_REINN66
3974,-11026607196,3974,PREPAID
3975,-11029384917,3975,PREPAID
3976,-11032162638,3976,PREPAID
3977,-11034940359,3977,PREPAID
3978,-11037718080,3978,PREPAID
3979,-11040495801,3979,PLN_REINN65
3980,-11043273521,3980,PREPAID
3981,-11046051242,3981,PREPAID
3982,-11048828963,3982,PREPAID
3983,-11051606684,3983,PREPAID
3984,-11054384405,3984,PLN_REINN66
3985,-11057162126,3985,PREPAID
3986,-11059939847,3986,PREPAID
3987,-11062717568,3987,PREPAID
3988,-11065495289,3988,PREPAID
3989,-11068273010,3989,PLN_REINN67
3990,-11071050730,3990,PREPAID
3991,-11073828451,3991,PREPAID
3992,-11076606172,3992,PREPAID
3993,-11079383893,3993,PREPAID
3994,-11082161614,3994,PREPAID
3995,-11084939335,3995,PLN_REINN66
3996,-11087717056,3996,PREPAID
3997,-11090494777,3997,PREPAID
3998,-11093272498,3998,PREPAID
3999,-11096050219,3999,PREPAID
